,file,y,x,ulx,uly,lrx,lry
1478,128-78.tif,128,78,430026.90157135593,470262.349794521,432527.1706533556,467762.08071227116
1479,128-79.tif,128,79,430026.90157135593,472677.6437180378,432527.1706533556,470262.349794521
1480,128-8.tif,128,8,430026.77630748274,294443.63251965214,430541.66701238026,293270.88145875605
1481,128-9.tif,128,9,430027.16773265344,297762.19682348776,432527.60081747797,296249.5397845784
1482,129-10.tif,129,10,432527.60081747797,300262.62990631175,434543.14383987157,297762.1968234879
1483,129-11.tif,129,11,432527.42111167865,302763.00937581994,434542.9413236371,300262.6045908107
1484,129-12.tif,129,12,432527.3449589832,305262.5534859829,435026.7329144832,302762.1657753007
1485,129-13.tif,129,13,434207.9334202614,305584.4746546513,435026.7329144832,305262.5534859829
1486,129-23.tif,129,23,432527.404348907,332762.10940069845,435027.6497181754,331773.40781206405
1487,129-24.tif,129,24,432527.404348907,335262.35477296804,435027.6497181754,332762.10940069845
1488,129-25.tif,129,25,432527.404348907,336105.10041424085,435027.6497181754,335262.35477296804
1489,129-30.tif,129,30,432527.1577367622,350262.98230831744,435027.34315856115,350217.99696482194
1490,129-31.tif,129,31,432527.06441759213,352762.1653212808,435027.24246744346,350262.9869425308
1491,129-32.tif,129,32,432526.9760563893,355262.34063908656,435027.14711569564,352762.1695822813
1492,129-33.tif,129,33,432526.9760563893,357762.51169589185,435027.14711569564,355262.34063908656
1493,129-34.tif,129,34,432526.8142157757,360262.6706861285,435026.9724329472,357762.51246770646
1494,129-35.tif,129,35,432526.7407404255,362762.82618189283,435026.8931100089,360262.6738118092
1495,129-36.tif,129,36,432527.6718899326,365262.9758334257,435026.8191339326,362762.8289295277
1496,129-37.tif,129,37,432527.6718899326,367762.1230784257,435026.8191339326,365262.9758334257
1497,129-38.tif,129,38,432527.54977322096,370262.2594776775,435027.6868877047,367762.1223601925
1498,129-39.tif,129,39,432527.4961721643,372762.39389267255,435027.6289666708,370262.2610964154
1499,129-40.tif,129,40,432527.44754534843,375262.5239926925,435027.5764025306,372762.39513576037
1500,129-41.tif,129,41,432527.44754534843,377709.6713104732,435027.5764025306,375262.5239926924
1501,129-48.tif,129,48,432527.18296579615,395262.6865930632,435027.27880827774,393703.2505606752
1502,129-49.tif,129,49,432527.1385389158,397762.14796568424,435027.2130681255,395262.0734372248
1503,129-50.tif,129,50,432527.1385389158,400262.2224941436,435027.2130681255,397762.14796568424
1504,129-51.tif,129,51,432527.1385389158,402762.297022603,435027.2130681255,400262.2224941436
1505,129-52.tif,129,52,432527.1385389158,405262.37155106245,435027.2130681255,402762.297022603
1506,129-53.tif,129,53,432527.1385389158,407762.4460795218,435027.2130681255,405262.37155106245
1507,129-54.tif,129,54,432527.1385389158,410262.5206079812,435027.2130681255,407762.4460795218
1508,129-55.tif,129,55,432527.1385389158,412762.5951365669,435027.2130681255,410262.5206081075
1509,129-56.tif,129,56,432527.1385389158,415262.6696650263,435027.2130681255,412762.5951365669
1510,129-57.tif,129,57,432527.1385389158,417762.7441934857,435027.2130681255,415262.6696650263
1511,129-58.tif,129,58,432527.1385389158,420262.8187219451,435027.2130681255,417762.7441934857
1512,129-59.tif,129,59,432527.1385389158,422762.8932504045,435027.2130681255,420262.8187219451
1513,129-60.tif,129,60,432527.1385389158,425262.9677788639,435027.2130681255,422762.8932504045
1514,129-61.tif,129,61,432527.1385389158,427762.0426773639,435027.2130681255,425262.9677788639
1515,129-62.tif,129,62,432527.5791543015,430262.1376119965,435026.7187383015,427762.9980269965
1516,129-63.tif,129,63,432527.6404933129,432762.2795685593,435026.78497356287,430262.1354312675
1517,129-64.tif,129,64,432527.7068552015,435262.42643547396,435026.85661620146,432762.2770143194
1518,129-65.tif,129,65,432527.7068552015,437762.57585662854,435026.85661620146,435262.42643547396
1519,129-66.tif,129,66,432526.8549918872,440262.73645033577,435027.01613822987,437762.57530274265
1520,129-67.tif,129,67,432526.936433125,442762.9003724946,435027.10402329423,440262.73278282565
1521,129-68.tif,129,68,432527.0229058943,445262.0710810964,435027.19732429367,442762.8963303464
1522,129-69.tif,129,69,432527.0229058943,447762.24550174666,435027.19732429367,445262.0710810964
1523,129-70.tif,129,70,432527.2109551051,450262.4327604625,435027.4001959311,447762.24352138716
1524,129-71.tif,129,71,432527.3125359575,452762.62483527185,435027.5097677285,450262.4276047513
1525,129-72.tif,129,72,432527.4191573049,455262.8249176704,435027.6247674261,452762.6193080494
1526,129-73.tif,129,73,432527.4191573049,457763.0305272912,435027.6247674261,455262.8249176704
1527,129-74.tif,129,74,432527.6475305061,460262.25096826546,435026.8713715061,457763.02712751547
1528,129-75.tif,129,75,432526.76959351345,462762.4773974537,435027.00266561494,460262.2443243518
